train_loss,train_acc,val_loss,val_acc
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
,0.04731457800511509,,0.08045977011494253
