train_loss,train_acc,val_loss,val_acc
1.6019628937385941,0.5789954337899543,2.215742853854565,0.2404255319148936
0.7303494642586469,0.9178082191780822,2.1339974809200206,0.3617021276595745
0.4148163372931415,0.971689497716895,1.0779140289793623,0.6085106382978723
0.26997090945505114,0.9744292237442922,0.604778730488838,0.8553191489361702
0.19536646307875577,0.9872146118721461,0.8903265253026434,0.6893617021276596
0.14521700541178387,0.993607305936073,1.2207484539518965,0.6170212765957447
0.11487337390990018,0.9954337899543378,2.0049444858064045,0.5042553191489362
0.08009059254301193,0.9963470319634703,0.7200950549003926,0.7893617021276595
0.08204215824876201,0.9917808219178083,2.944573077749699,0.4297872340425532
0.06658582932328524,0.9954337899543378,1.282470482460996,0.676595744680851
0.0655334927311771,0.9945205479452055,0.26579369014882026,0.8893617021276595
0.05021931671932952,0.9963470319634703,0.3322621225676638,0.9340425531914893
0.04496293227150016,0.9990867579908675,0.07849844789251369,0.9914893617021276
0.036221271641042135,1.0,0.05709270032796454,1.0
0.03681406555654796,0.9981735159817352,0.10139818153482802,0.9595744680851064
0.03953363084017414,0.9990867579908675,0.10095385966148783,0.9787234042553191
0.03471828675977716,0.9981735159817352,0.017161038676474956,1.0
0.030021249077635814,1.0,0.10570943495060535,0.9808510638297873
0.028539924677376333,0.9990867579908675,0.7982368182628713,0.7446808510638298
0.030063152692565636,0.9990867579908675,0.02071567237218644,1.0
