train_loss,train_acc,val_loss,val_acc
2.2039808202475406,0.3258785942492013,5.215803527222655,0.06549520766773163
1.437294974494666,0.6900958466453674,4.756414699859132,0.17092651757188498
1.0667656934299408,0.8498402555910544,3.568353467094251,0.06629392971246006
0.8062479568365664,0.9297124600638977,2.2123678876949957,0.19169329073482427
0.7019316866375006,0.9456869009584664,2.1014408265439846,0.1829073482428115
0.5871828586910479,0.9424920127795527,3.5157925606535647,0.16373801916932906
0.48812960016841705,0.952076677316294,1.9477153323328913,0.5670926517571885
0.42949033907046336,0.9712460063897763,2.836855886081537,0.2723642172523962
0.32786444010445104,0.9840255591054313,2.5348135724235266,0.3210862619808307
0.2810577182724072,0.9840255591054313,3.6844600976084747,0.18610223642172524
0.2535576018662498,0.987220447284345,2.76912951088561,0.20686900958466453
0.25031668804704954,0.987220447284345,2.0592096735494207,0.2939297124600639
0.22762037513735958,0.9968051118210862,1.3558927641128198,0.505591054313099
0.19061250137254454,0.9968051118210862,1.9687506764079816,0.48003194888178913
0.17032103128612233,0.9936102236421726,1.8404251337051392,0.43370607028753994
0.14046532415543883,0.9968051118210862,0.7718321335391877,0.7707667731629393
0.1388460236806839,0.9968051118210862,0.7061423435569191,0.7963258785942492
0.1355968739944525,0.9968051118210862,3.3087812361244957,0.28753993610223644
0.10686916027206202,1.0,3.491360933255083,0.24201277955271566
0.10482931689332468,1.0,1.9551477759790878,0.43610223642172524
