,precision,recall,f1-score,support
0,0.4200913242009132,0.989247311827957,0.5897435897435898,93.0
1,1.0,0.25892857142857145,0.41134751773049644,112.0
2,0.75,0.2823529411764706,0.41025641025641024,85.0
3,1.0,0.038461538461538464,0.07407407407407407,104.0
4,0.8288288288288288,1.0,0.9064039408866995,92.0
5,0.6862745098039216,0.6140350877192983,0.6481481481481481,114.0
6,0.664179104477612,1.0,0.7982062780269058,89.0
7,0.5370370370370371,1.0,0.6987951807228916,87.0
8,0.5112359550561798,1.0,0.6765799256505576,91.0
9,0.0,0.0,0.0,87.0
10,0.0,0.0,0.0,87.0
11,0.4380952380952381,0.9787234042553191,0.6052631578947368,94.0
12,0.9157894736842105,0.9354838709677419,0.925531914893617,93.0
13,0.989247311827957,1.0,0.9945945945945946,92.0
14,1.0,0.42696629213483145,0.5984251968503937,89.0
accuracy,0.6295244854506742,0.6295244854506742,0.6295244854506742,0.6295244854506742
macro avg,0.6493852522007931,0.6349466011981152,0.5558246619648745,1409.0
weighted avg,0.6614782115494551,0.6295244854506742,0.5549373234272672,1409.0
