train_loss,train_acc,val_loss,val_acc
1.5787994215477548,0.6465753424657534,1.7243123992960503,0.4319148936170213
0.6341053296986235,0.9625570776255707,1.2351943944362884,0.6617021276595745
0.3385550066216351,0.9872146118721461,0.9471649946050441,0.6531914893617021
0.21585612493018583,0.9926940639269406,1.7714791231967033,0.3
0.14703551322630007,0.9945205479452055,0.2622807501478398,0.997872340425532
0.11359173086680234,0.9945205479452055,0.39207265389726514,0.8574468085106383
0.09409415120403516,0.9963470319634703,1.0004751702572436,0.5574468085106383
0.07578513579417581,0.9972602739726028,0.5983160234512167,0.8170212765957446
0.05959101361498985,0.9972602739726028,0.5093359569285778,0.8765957446808511
0.0446357723920857,1.0,0.15501969019149212,0.9617021276595744
0.045602315249236205,0.9990867579908675,0.5029613742168914,0.7872340425531915
0.031081973778330572,0.9990867579908675,0.1583046982262997,1.0
0.02813718594168419,1.0,0.07563703768747917,0.9957446808510638
0.026646344649465116,1.0,0.31824390672622843,0.9382978723404255
0.023113758906245774,1.0,0.4168269033127643,0.8468085106382979
0.02256557096357215,0.9972602739726028,2.3136449017423266,0.4425531914893617
0.028504774178544134,0.9972602739726028,1.6653753234985027,0.49361702127659574
0.044753881751402325,0.9954337899543378,1.8650178244773379,0.4595744680851064
0.026850489094921444,0.9981735159817352,0.7234276837490975,0.7702127659574468
0.02254025639464322,0.9981735159817352,0.019691751421766077,1.0
