,precision,recall,f1-score,support
0,1.0,0.946236559139785,0.9723756906077348,93.0
1,1.0,0.9375,0.967741935483871,112.0
2,0.9550561797752809,1.0,0.9770114942528736,85.0
3,1.0,0.6057692307692307,0.7544910179640718,104.0
4,0.9387755102040817,1.0,0.968421052631579,92.0
5,1.0,0.7456140350877193,0.8542713567839196,114.0
6,1.0,0.797752808988764,0.8875,89.0
7,1.0,1.0,1.0,87.0
8,1.0,0.42857142857142855,0.6,91.0
9,0.5240963855421686,1.0,0.6877470355731226,87.0
10,0.7657657657657657,0.9770114942528736,0.8585858585858586,87.0
11,0.6714285714285714,1.0,0.8034188034188035,94.0
12,0.96875,1.0,0.9841269841269841,93.0
13,1.0,0.8913043478260869,0.9425287356321839,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.8836053938963804,0.8836053938963804,0.8836053938963804,0.8836053938963804
macro avg,0.9215914941810579,0.8886506603090593,0.8838813310040669,1409.0
weighted avg,0.9254600178124559,0.8836053938963804,0.8833846933364883,1409.0
