train_loss,train_acc,val_loss,val_acc
1.8527122035194128,0.4904153354632588,4.002695410650252,0.13205537806176784
0.963981873501604,0.8738019169329073,2.1948052566018474,0.3759318423855165
0.6155308601193534,0.9664536741214057,1.2562105014555243,0.42385516506922255
0.4536713457907351,0.9712460063897763,0.838775815039524,0.7891373801916933
0.2960439088721626,0.9968051118210862,0.6087453553851802,0.939297124600639
0.23341118998992177,0.9984025559105432,0.513202731141521,0.9116080937167199
0.17236320705364305,0.9984025559105432,1.4614169372918127,0.5005324813631523
0.14253785796820545,0.9984025559105432,0.9348059856472686,0.6144834930777423
0.11104228973579101,1.0,0.7482354691107306,0.7763578274760383
0.09174251575439502,1.0,0.6175141247887962,0.8242811501597445
0.08172332916777736,0.9968051118210862,0.19029036551491774,0.9818956336528222
0.07454390340624525,0.9984025559105432,1.1936495925544803,0.6272630457933972
0.07056199447415508,1.0,0.2979315166402295,0.9318423855165069
0.058746957955078574,1.0,0.23498973201194637,0.9776357827476039
0.05499814146052534,1.0,1.097520740395283,0.6411075612353567
0.04568709304538398,0.9984025559105432,0.2728606909989549,0.9179978700745474
0.044008417394214544,0.9984025559105432,1.5749423963447222,0.5804046858359957
0.04193875099570987,1.0,0.13567921043997502,0.952076677316294
0.031239316593439054,0.9984025559105432,0.007064546646869665,1.0
0.029187762919373025,0.9984025559105432,0.6153626029317181,0.9105431309904153
