train_loss,train_acc,val_loss,val_acc
1.2062990909272975,0.7911931818181818,1.9258234850160636,0.33121019108280253
0.3703762137077071,0.9957386363636364,1.8262682333114042,0.28662420382165604
0.17911892316558145,0.9964488636363636,1.9298024025692302,0.5222929936305732
0.10859193221073259,1.0,3.1308348512953255,0.19745222929936307
0.06794277802956375,1.0,0.42103776088945427,0.8853503184713376
0.0521348860876804,1.0,3.2305646899399485,0.11464968152866242
0.03647627097300508,1.0,0.1656423238147596,0.9554140127388535
0.03196279810402881,0.9992897727272727,0.07395150199247773,1.0
0.028039184589446944,1.0,0.4740059161262148,0.8471337579617835
0.018809880034744063,1.0,0.018252089228125136,1.0
0.015358589843592861,1.0,0.020474700874109176,1.0
0.01263300569685684,1.0,0.38963848143626173,0.9363057324840764
0.011444580190899696,1.0,0.0847247271875667,0.9745222929936306
0.010747484058480371,1.0,0.1742350102230242,0.9554140127388535
0.010256537659601732,1.0,0.8338332479926431,0.7707006369426752
0.008490700671576302,1.0,0.023043050163775492,1.0
0.008277255978265946,1.0,0.0012063746849241056,1.0
0.0069164666611785915,1.0,0.0033599238184274763,1.0
0.006804502108769322,1.0,0.0015060747573211505,1.0
0.005993749560068615,1.0,0.0019918373892688825,1.0
