train_loss,train_acc,val_loss,val_acc
1.63099443455265,0.5899543378995433,2.262696906353565,0.26170212765957446
0.7154231277775003,0.9315068493150684,1.7755141983640954,0.37872340425531914
0.41355873860724984,0.9789954337899544,1.2348853943195748,0.6191489361702127
0.25128060650063433,0.9863013698630136,0.5789969756248149,0.8468085106382979
0.1883399758164741,0.9853881278538813,2.387433442663639,0.3382978723404255
0.14465440211639014,0.9881278538812786,0.9130275685736473,0.7276595744680852
0.08978566057877997,0.9981735159817352,0.77965444148855,0.6978723404255319
0.07899560588135567,0.9945205479452055,1.8187364278955662,0.3829787234042553
0.07602597741775861,0.9945205479452055,1.2049658044855645,0.6468085106382979
0.07127815199224916,0.9917808219178083,1.358717484169818,0.5723404255319149
0.056917928900892874,0.9954337899543378,0.5895631790161133,0.7936170212765957
0.043490521167511266,0.9963470319634703,0.09689365092744219,0.9893617021276596
0.04690844631630536,0.9981735159817352,0.676230467887635,0.7212765957446808
0.048921783465773,0.9972602739726028,0.2760683054619647,0.9212765957446809
0.047093020413564224,0.9963470319634703,0.48265138813789854,0.8319148936170213
0.03854376298107513,0.9972602739726028,0.03580666960395397,0.9957446808510638
0.037436289602218696,0.9981735159817352,0.11776678654107642,0.9659574468085106
0.04888589254252987,0.993607305936073,0.19543564757134052,0.9468085106382979
0.04307558003081579,0.9945205479452055,0.6450717461870071,0.7957446808510639
0.035891011285863514,0.9963470319634703,0.139114111661911,0.9595744680851064
