train_loss,train_acc,val_loss,val_acc
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
,0.05750798722044728,,0.06549520766773163
