,precision,recall,f1-score,support
0,1.0,1.0,1.0,93.0
1,1.0,0.026785714285714284,0.05217391304347826,112.0
2,1.0,1.0,1.0,85.0
3,0.8739495798319328,1.0,0.9327354260089686,104.0
4,1.0,0.9565217391304348,0.9777777777777777,92.0
5,1.0,0.8771929824561403,0.9345794392523364,114.0
6,0.0,0.0,0.0,89.0
7,0.4943181818181818,1.0,0.6615969581749049,87.0
8,1.0,0.8021978021978022,0.8902439024390244,91.0
9,0.40654205607476634,1.0,0.5780730897009967,87.0
10,0.9456521739130435,1.0,0.9720670391061452,87.0
11,1.0,0.9680851063829787,0.9837837837837838,94.0
12,1.0,1.0,1.0,93.0
13,1.0,1.0,1.0,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.8317955997161107,0.8317955997161107,0.8317955997161107,0.8317955997161107
macro avg,0.8480307994425282,0.8420522229635381,0.7988687552858277,1409.0
weighted avg,0.85630754870805,0.8317955997161107,0.7929414986239809,1409.0
