train_loss,train_acc,val_loss,val_acc
1.6705528302570742,0.5971867007672634,2.730462433886863,0.17879948914431673
0.7493551897880671,0.9462915601023018,2.60793616336272,0.2681992337164751
0.43110901963375414,0.9846547314578005,1.749810264028352,0.4367816091954023
0.2793855718182176,0.9948849104859335,1.873736370568988,0.334610472541507
0.1949447514989492,0.9948849104859335,3.422125904952886,0.14431673052362706
0.1419432614274952,1.0,1.9452340289246228,0.33077905491698595
0.10688265716023457,0.9987212276214834,1.8187417789132811,0.5478927203065134
0.08800101695615617,1.0,2.032548964708701,0.5734355044699873
0.06937489970146543,1.0,2.3069009957490145,0.36015325670498083
0.06161486197386861,1.0,0.3183001398393173,0.9399744572158365
0.05443552280287913,1.0,0.11247536296436461,0.9923371647509579
0.04692020229137767,1.0,0.0848388748379046,1.0
0.04477736274318774,1.0,0.11927067143021872,0.9859514687100894
0.04370494350752867,1.0,0.08518547853062436,1.0
0.04134837109262071,1.0,0.3866530265920768,0.8837803320561941
0.03700595161379756,0.9987212276214834,0.10244230760468377,1.0
0.039374359409370084,0.9987212276214834,0.10401758431703195,0.9987228607918263
0.0321253935432495,1.0,0.02045563415720545,1.0
0.02755329563565876,1.0,0.014203009950912927,1.0
0.028426765661943906,1.0,0.17030488253401005,0.9527458492975734
