,precision,recall,f1-score,support
0,0.9893617021276596,1.0,0.9946524064171123,93.0
1,1.0,0.9910714285714286,0.9955156950672646,112.0
2,0.9883720930232558,1.0,0.9941520467836257,85.0
3,1.0,0.8942307692307693,0.9441624365482234,104.0
4,0.9787234042553191,1.0,0.989247311827957,92.0
5,0.9827586206896551,1.0,0.991304347826087,114.0
6,0.9270833333333334,1.0,0.9621621621621622,89.0
7,1.0,1.0,1.0,87.0
8,1.0,0.989010989010989,0.994475138121547,91.0
9,1.0,1.0,1.0,87.0
10,0.9775280898876404,1.0,0.9886363636363636,87.0
11,1.0,0.9787234042553191,0.989247311827957,94.0
12,1.0,1.0,1.0,93.0
13,1.0,1.0,1.0,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.9893541518807665,0.9893541518807665,0.9893541518807665,0.9893541518807665
macro avg,0.9895884828877909,0.9902024394045671,0.9895703480145532,1409.0
weighted avg,0.989818781151065,0.9893541518807665,0.9892448391142508,1409.0
