,precision,recall,f1-score,support
0,0.9789473684210527,1.0,0.9893617021276596,93.0
1,1.0,0.9910714285714286,0.9955156950672646,112.0
2,0.9883720930232558,1.0,0.9941520467836257,85.0
3,1.0,0.8942307692307693,0.9441624365482234,104.0
4,0.9787234042553191,1.0,0.989247311827957,92.0
5,0.9827586206896551,1.0,0.991304347826087,114.0
6,0.9270833333333334,1.0,0.9621621621621622,89.0
7,1.0,1.0,1.0,87.0
8,1.0,0.978021978021978,0.9888888888888889,91.0
9,1.0,1.0,1.0,87.0
10,0.90625,1.0,0.9508196721311475,87.0
11,1.0,0.9042553191489362,0.9497206703910615,94.0
12,1.0,1.0,1.0,93.0
13,1.0,1.0,1.0,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.9836763662171752,0.9836763662171752,0.9836763662171752,0.9836763662171752
macro avg,0.9841423213148411,0.9845052996648741,0.9836889955836052,1409.0
weighted avg,0.9847302596074602,0.9836763662171752,0.9835628372440499,1409.0
