,precision,recall,f1-score,support
0,1.0,1.0,1.0,74.0
1,1.0,1.0,1.0,85.0
2,1.0,1.0,1.0,66.0
3,1.0,0.9135802469135802,0.9548387096774194,81.0
4,0.9487179487179487,1.0,0.9736842105263158,74.0
5,0.9891304347826086,1.0,0.994535519125683,91.0
6,0.974025974025974,1.0,0.9868421052631579,75.0
7,1.0,1.0,1.0,74.0
8,1.0,1.0,1.0,72.0
9,1.0,1.0,1.0,67.0
10,0.984375,1.0,0.9921259842519685,63.0
11,1.0,0.9866666666666667,0.9932885906040269,75.0
12,1.0,1.0,1.0,66.0
13,1.0,1.0,1.0,67.0
14,1.0,1.0,1.0,66.0
accuracy,0.9927007299270073,0.9927007299270073,0.9927007299270073,0.9927007299270073
macro avg,0.9930832905017688,0.9933497942386832,0.9930210079632381,1096.0
weighted avg,0.9929594624291002,0.9927007299270073,0.9926195606762486,1096.0
