,precision,recall,f1-score,support
0,0.9787234042553191,0.989247311827957,0.983957219251337,93.0
1,0.9724770642201835,0.9464285714285714,0.9592760180995475,112.0
2,0.9213483146067416,0.9647058823529412,0.9425287356321839,85.0
3,1.0,0.8653846153846154,0.9278350515463918,104.0
4,0.9375,0.9782608695652174,0.9574468085106383,92.0
5,0.9401709401709402,0.9649122807017544,0.9523809523809523,114.0
6,0.8645833333333334,0.9325842696629213,0.8972972972972973,89.0
7,1.0,1.0,1.0,87.0
8,1.0,0.8791208791208791,0.935672514619883,91.0
9,0.90625,1.0,0.9508196721311475,87.0
10,0.6744186046511628,1.0,0.8055555555555556,87.0
11,1.0,0.5531914893617021,0.7123287671232876,94.0
12,1.0,1.0,1.0,93.0
13,1.0,1.0,1.0,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.9368346344925479,0.9368346344925479,0.9368346344925479,0.9368346344925479
macro avg,0.9463647774158452,0.9382557446271039,0.9350065728098814,1409.0
weighted avg,0.9482958743653536,0.9368346344925479,0.9354027434135503,1409.0
