,precision,recall,f1-score,support
0,0.9893617021276596,1.0,0.9946524064171123,93.0
1,1.0,1.0,1.0,112.0
2,0.9883720930232558,1.0,0.9941520467836257,85.0
3,1.0,0.8942307692307693,0.9441624365482234,104.0
4,0.9473684210526315,0.9782608695652174,0.9625668449197861,92.0
5,0.9652173913043478,0.9736842105263158,0.9694323144104804,114.0
6,0.875,0.9438202247191011,0.9081081081081082,89.0
7,1.0,1.0,1.0,87.0
8,0.9876543209876543,0.8791208791208791,0.9302325581395349,91.0
9,0.9052631578947369,0.9885057471264368,0.945054945054945,87.0
10,0.7435897435897436,1.0,0.8529411764705882,87.0
11,1.0,0.6808510638297872,0.810126582278481,94.0
12,1.0,1.0,1.0,93.0
13,1.0,1.0,1.0,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.9552874378992193,0.9552874378992193,0.9552874378992193,0.9552874378992193
macro avg,0.9601217886653354,0.9558982509412337,0.9540952946087258,1409.0
weighted avg,0.9619706807589875,0.9552874378992193,0.9548050180759744,1409.0
