,precision,recall,f1-score,support
0,0.9789473684210527,1.0,0.9893617021276596,93.0
1,0.972972972972973,0.9642857142857143,0.968609865470852,112.0
2,0.9529411764705882,0.9529411764705882,0.9529411764705882,85.0
3,1.0,0.9326923076923077,0.9651741293532339,104.0
4,0.9880952380952381,0.9021739130434783,0.9431818181818182,92.0
5,0.9576271186440678,0.9912280701754386,0.9741379310344828,114.0
6,0.89,1.0,0.9417989417989417,89.0
7,1.0,1.0,1.0,87.0
8,0.9431818181818182,0.9120879120879121,0.9273743016759777,91.0
9,0.9010989010989011,0.9425287356321839,0.9213483146067416,87.0
10,0.8217821782178217,0.9540229885057471,0.8829787234042553,87.0
11,0.9726027397260274,0.7553191489361702,0.8502994011976048,94.0
12,0.9489795918367347,1.0,0.9738219895287958,93.0
13,1.0,1.0,1.0,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.9538679914833215,0.9538679914833215,0.9538679914833215,0.9538679914833215
macro avg,0.9552152735776815,0.9538186644553027,0.9527352196567301,1409.0
weighted avg,0.9564934638725904,0.9538679914833215,0.9534270492635427,1409.0
