,precision,recall,f1-score,support
0,1.0,1.0,1.0,93.0
1,1.0,0.9910714285714286,0.9955156950672646,112.0
2,0.9883720930232558,1.0,0.9941520467836257,85.0
3,1.0,0.9230769230769231,0.96,104.0
4,1.0,1.0,1.0,92.0
5,0.9736842105263158,0.9736842105263158,0.9736842105263158,114.0
6,0.9368421052631579,1.0,0.967391304347826,89.0
7,0.9775280898876404,1.0,0.9886363636363636,87.0
8,0.9891304347826086,1.0,0.994535519125683,91.0
9,1.0,0.9885057471264368,0.9942196531791907,87.0
10,0.9775280898876404,1.0,0.9886363636363636,87.0
11,1.0,0.9361702127659575,0.967032967032967,94.0
12,0.9587628865979382,1.0,0.9789473684210527,93.0
13,1.0,1.0,1.0,92.0
14,1.0,1.0,1.0,89.0
accuracy,0.9865152590489709,0.9865152590489709,0.9865152590489709,0.9865152590489709
macro avg,0.9867898606645705,0.9875005681378042,0.9868500994504434,1409.0
weighted avg,0.9869810368592427,0.9865152590489709,0.986447325347842,1409.0
