train_loss,train_acc,val_loss,val_acc
1.7229741939803218,0.5792838874680307,2.8737564202621675,0.24904214559386972
0.8636882853934832,0.9040920716112532,2.849436196939851,0.16091954022988506
0.49913375853272657,0.9641943734015346,1.674103288967186,0.51213282247765
0.3395189292290631,0.979539641943734,0.8943084155614958,0.8173690932311622
0.25823928968375903,0.9833759590792839,1.1396980669306613,0.6181353767560664
0.20144887611536724,0.9884910485933504,1.86799886811282,0.5351213282247765
0.14536247448162046,0.9948849104859335,1.0848778069095442,0.6577266922094508
0.11889764062507684,0.9948849104859335,1.3864292577765454,0.561941251596424
0.10121110558052503,0.9974424552429667,1.438722028281649,0.5568326947637292
0.08639125320155297,0.9948849104859335,1.382330300555223,0.421455938697318
0.06444484235533059,0.9987212276214834,0.06051835472936983,1.0
0.06488959445520436,0.9974424552429667,0.5825408081670373,0.7407407407407407
0.05761137120711529,0.9948849104859335,0.15442727056080963,0.9846743295019157
0.050318448192170816,0.9987212276214834,0.21415379346558874,0.9591315453384419
0.04600624567674249,1.0,0.06478108764455998,1.0
0.040743952307402326,1.0,0.026477884133685365,0.9974457215836526
0.04234441571757007,0.9987212276214834,0.016664739868259903,1.0
0.042620525249968406,0.9987212276214834,0.02446914820350221,1.0
0.04257607034614781,0.9974424552429667,0.07094329505169224,0.9987228607918263
0.040279627484662454,0.9987212276214834,0.05618026571902583,0.9974457215836526
