train_loss,train_acc,val_loss,val_acc
2.2291523248623735,0.34824281150159747,3.5318856414514608,0.1501597444089457
1.3370427498802209,0.7603833865814696,3.8359960763218304,0.06309904153354633
0.9774189991311143,0.9073482428115016,4.3720396242964386,0.23322683706070288
0.7189154843933666,0.9648562300319489,2.6694896556317995,0.3442492012779553
0.5839697094009326,0.9904153354632588,1.6382402711021253,0.5854632587859425
0.46086821169518055,0.9776357827476039,1.054451220332624,0.6869009584664537
0.38410309899729284,0.9968051118210862,1.078189833857381,0.689297124600639
0.3125516945561662,0.9936102236421726,0.8879445553206788,0.7939297124600639
0.266256430373786,0.9968051118210862,1.6327700070298898,0.2731629392971246
0.22700321379180152,0.9808306709265175,1.785887277926119,0.4057507987220447
0.19259865696247394,1.0,1.797053085729337,0.36501597444089456
0.15484658969096102,0.9936102236421726,1.2121823915658287,0.6261980830670927
0.15015570790813373,1.0,0.8593821919764193,0.768370607028754
0.13893122409288874,1.0,0.8722262969032263,0.7244408945686901
0.12240239539847206,0.9968051118210862,2.0096313309745666,0.3777955271565495
0.11263024461821626,1.0,1.1668427081915518,0.731629392971246
0.09478171419697448,1.0,0.6226247451937618,0.8793929712460063
0.0856477041214038,1.0,0.8635115794861279,0.810702875399361
0.07611387249189444,1.0,0.9066489814950255,0.7124600638977636
0.07929817334817241,1.0,1.051961421204832,0.7164536741214057
